,0,1,2,3
0,Granada,Cenes De La Vega,Dúdar,Quéntar
0,07:30,07:40,07:50,08:00
0,08:30,08:40,08:50,09:00
0,09:30,09:40,09:50,10:00
0,10:30,10:40,10:50,11:00
0,12:30,12:40,12:50,13:00
0,13:30,13:40,13:50,14:00
0,14:30,14:40,14:50,15:00
0,15:30,15:40,15:50,16:00
0,16:30,16:40,16:50,17:00
0,18:30,18:40,18:50,19:00
0,20:30,20:40,20:50,21:00
0,22:30,22:40,22:50,23:00
